0,1147.486938476562
32.87202389030115,1153.297485351562
65.7440477806023,1155.951782226562
98.61607167090345,1163.109497070312
131.4880955612046,1175.40576171875
164.36011945150574,1187.270751953125
197.2321433418069,1198.764404296875
230.10416723210807,1211.390258789062
262.9761911224092,1226.465942382812
295.84821501271034,1241.70361328125
328.7202389030115,1250.695556640625
361.59226279331267,1258.432861328125
394.4642866836138,1265.483032226562
427.33631057391494,1275.193359375
460.20833446421614,1282.666137695312
493.0803583545173,1287.906005859375
525.9523822448184,1298.447998046875
558.8244061351196,1310.3740234375
591.6964300254207,1318.8017578125
624.5684539157219,1326.029907226562
657.440477806023,1332.27978515625
690.3125016963241,1341.904174804688
723.1845255866253,1356.186401367188
756.0565494769264,1373.395141601562
788.9285733672276,1386.244262695312
821.8005972575288,1402.77197265625
854.6726211478299,1429.832641601562
887.5446450381311,1465.200073242188
920.4166689284323,1491.927734375
953.2886928187334,1515.826904296875
986.1607167090345,1537.296020507812
1019.0327405993356,1551.702758789062
1051.9047644896368,1563.636474609375
1084.776788379938,1574.594970703125
1117.6488122702392,1589.566528320312
1150.5208361605403,1607.72802734375
1183.3928600508414,1623.453491210938
1216.2648839411427,1635.408325195312
1249.1369078314438,1645.027221679688
1282.0089317217448,1663.115844726562
1314.880955612046,1687.1982421875
1347.7529795023472,1708.29931640625
1380.6250033926483,1724.7529296875
1413.4970272829494,1741.027709960938
1446.3690511732507,1762.019287109375
1479.2410750635518,1787.217407226562
1512.1130989538528,1804.8076171875
1544.9851228441541,1810.689453125
1577.8571467344552,1808.319458007812
1610.7291706247563,1825.195922851562
1643.6011945150576,1856.100219726562
1676.4732184053587,1898.153686523438
1709.3452422956598,1941.324584960938
1742.217266185961,1983.258666992188
1775.0892900762622,2005.753051757812
1807.9613139665632,2015.990356445312
1840.8333378568645,2003.830078125
1873.7053617471656,2004.333251953125
1906.5773856374667,2010.366455078125
1939.4494095277678,2013.425048828125
1972.321433418069,2049.131103515625
2005.1934573083702,2075.7978515625
2038.0654811986713,2072.919921875
2070.9375050889726,2052.794921875
2103.8095289792736,2037.416748046875
2136.6815528695747,2013.110595703125
2169.553576759876,1998.230834960938
2202.425600650177,1987.178833007812
2235.2976245404784,1993.517944335938
2268.1696484307795,2002.848999023438
2301.0416723210806,2017.80908203125
2333.9136962113816,2040.463500976562
2366.7857201016827,2064.276611328125
2399.657743991984,2091.10302734375
2432.5297678822853,2109.79052734375
2465.4017917725864,2128.466796875
2498.2738156628875,2146.9248046875
2531.1458395531886,2170.201171875
2564.0178634434897,2193.78271484375
2596.8898873337907,2214.162109375
2629.761911224092,2228.978759765625
2662.6339351143934,2227.782958984375
2695.5059590046944,2212.197509765625
2728.3779828949955,2193.7734375
2761.2500067852966,2183.934814453125
2794.1220306755977,2189.47705078125
2826.9940545658988,2192.339599609375
2859.8660784562003,2174.06787109375
2892.7381023465014,2169.014892578125
2925.6101262368024,2161.95556640625
2958.4821501271035,2162.0234375
2991.3541740174046,2159.80615234375
3024.2261979077057,2147.707763671875
3057.098221798007,2129.542236328125
3089.9702456883083,2114.677001953125
3122.8422695786094,2120.06787109375
3155.7142934689105,2114.49462890625
3188.5863173592115,2105.570068359375
3221.4583412495126,2102.02978515625
3254.3303651398137,2109.359130859375
3287.2023890301152,2122.837158203125
3320.0744129204163,2139.1396484375
3352.9464368107174,2158.4951171875
3385.8184607010185,2179.1650390625
3418.6904845913195,2202.052978515625
3451.5625084816206,2226.612548828125
3484.434532371922,2259.52490234375
3517.3065562622232,2293.7197265625
3550.1785801525243,2323.730712890625
3583.0506040428254,2352.025634765625
3615.9226279331265,2371.698486328125
3648.7946518234276,2381.57763671875
3681.666675713729,2399.750732421875
3714.53869960403,2425.98681640625
3747.4107234943313,2456.927734375
3780.2827473846323,2480.480712890625
3813.1547712749334,2499.88671875
3846.0267951652345,2522.1279296875
3878.8988190555356,2544.341796875
3911.770842945837,2553.70703125
3944.642866836138,2553.12744140625
3977.5148907264393,2547.139892578125
4010.3869146167403,2543.44921875
4043.2589385070414,2544.23095703125
4076.1309623973425,2550.982666015625
4109.002986287644,2559.79638671875
4141.875010177945,2569.423828125
4174.747034068246,2583.70166015625
4207.619057958547,2602.123779296875
4240.491081848849,2625.25537109375
4273.363105739149,2623.790771484375
4306.235129629451,2595.18017578125
4339.107153519752,2571.59521484375
4371.979177410053,2554.7099609375
4404.851201300354,2538.78125
4437.723225190655,2523.127197265625
4470.595249080957,2516.301513671875
4503.467272971257,2515.712890625
4536.339296861559,2522.36083984375
4569.21132075186,2522.017578125
4602.083344642161,2517.48291015625
4634.955368532463,2510.32958984375
4667.827392422763,2505.399658203125
4700.699416313065,2488.695556640625
4733.5714402033655,2467.441162109375
4766.443464093667,2455.251708984375
4799.315487983968,2439.507568359375
4832.187511874269,2432.349365234375
4865.059535764571,2435.966796875
4897.931559654871,2434.96240234375
4930.803583545173,2419.3671875
4963.6756074354735,2385.495361328125
4996.547631325775,2362.6962890625
5029.419655216076,2342.86865234375
5062.291679106377,2326.194091796875
5095.163702996679,2309.824951171875
5128.035726886979,2297.935791015625
5160.907750777281,2293.360107421875
5193.7797746675815,2292.185791015625
5226.651798557883,2298.407958984375
5259.523822448184,2304.719970703125
5292.395846338485,2309.58837890625
5325.267870228787,2319.728759765625
5358.139894119087,2329.34375
5391.011918009389,2343.37451171875
5423.8839418996895,2354.15576171875
5456.755965789991,2360.67138671875
5489.627989680293,2361.611083984375
5522.500013570593,2359.340087890625
5555.372037460895,2342.1357421875
5588.244061351195,2334.09814453125
5621.116085241497,2321.042724609375
5653.9881091317975,2318.81201171875
5686.860133022099,2329.54541015625
5719.732156912401,2350.247314453125
5752.604180802701,2371.74560546875
5785.476204693003,2382.167236328125
5818.348228583303,2385.894287109375
5851.220252473605,2394.27587890625
5884.0922763639055,2405.260986328125
5916.964300254207,2408.571044921875
5949.836324144509,2410.3564453125
5982.708348034809,2413.916015625
6015.580371925111,2418.04052734375
6048.452395815411,2425.408447265625
6081.324419705713,2441.412109375
6114.196443596014,2456.677978515625
6147.068467486315,2464.7080078125
6179.940491376617,2459.771728515625
6212.812515266917,2440.68896484375
6245.684539157219,2422.01904296875
6278.556563047519,2409.591064453125
6311.428586937821,2400.939208984375
6344.300610828122,2393.22119140625
6377.172634718423,2382.888427734375
6410.044658608725,2372.84912109375
6442.916682499025,2370.779541015625
6475.788706389327,2378.6748046875
6508.660730279627,2390.642578125
6541.532754169929,2398.07958984375
6574.4047780602305,2402.636962890625
6607.276801950531,2398.52587890625
6640.148825840833,2388.626220703125
6673.020849731133,2376.69580078125
6705.892873621435,2364.063720703125
6738.764897511736,2351.281005859375
6771.636921402037,2341.87255859375
6804.5089452923385,2338.323974609375
6837.380969182639,2334.608642578125
6870.252993072941,2322.282470703125
6903.125016963241,2306.54931640625
6935.997040853543,2286.525390625
6968.869064743844,2268.99609375
7001.741088634145,2252.62841796875
7034.6131125244465,2230.566162109375
7067.485136414747,2203.384033203125
7100.357160305049,2179.2685546875
7133.229184195349,2165.239990234375
7166.101208085651,2135.48974609375
7198.973231975952,2105.854248046875
7231.845255866253,2073.013427734375
7264.7172797565545,2040.4326171875
7297.589303646855,2008.433349609375
7330.461327537157,1986.05224609375
7363.333351427458,1966.447387695312
7396.205375317759,1944.227905273438
7429.07739920806,1918.802124023438
7461.949423098361,1896.376831054688
7494.8214469886625,1875.480224609375
7527.693470878963,1855.319091796875
7560.565494769265,1832.943725585938
7593.437518659566,1815.8876953125
7626.309542549867,1802.646240234375
7659.181566440168,1787.88623046875
7692.053590330469,1771.913696289062
7724.9256142207705,1756.463623046875
7757.797638111071,1741.040771484375
7790.669662001373,1725.548217773438
7823.541685891674,1714.679077148438
7856.413709781975,1712.70361328125
7889.285733672276,1710.853515625
7922.157757562577,1706.779296875
7955.0297814528785,1702.799682617188
7987.901805343179,1699.196899414062
8020.773829233481,1695.96533203125
8053.645853123782,1695.436401367188
8086.517877014083,1692.480224609375
8119.389900904384,1687.923828125
8152.261924794685,1682.07958984375
8185.1339486849865,1675.997802734375
8218.005972575287,1669.386962890625
8250.87799646559,1665.640258789062
8283.75002035589,1663.735473632812
8316.62204424619,1668.686645507812
8349.494068136491,1670.398681640625
8382.366092026794,1668.619873046875
8415.238115917095,1663.255493164062
8448.110139807395,1659.742065429688
8480.982163697698,1655.843627929688
8513.854187587998,1651.510009765625
8546.726211478299,1647.973754882812
8579.5982353686,1645.226440429688
8612.470259258902,1641.872314453125
8645.342283149203,1638.895385742188
8678.214307039503,1638.14404296875
8711.086330929806,1638.318603515625
8743.958354820106,1636.969604492188
8776.830378710407,1633.789794921875
8809.702402600708,1632.919189453125
8842.57442649101,1631.4140625
8875.44645038131,1630.593383789062
